"","YEAR","MONTH","DATE","SITE","TRANSECT","QUAD","SIDE","FRONDS","HLD_DIAM","OBS_CODE","NOTES"
"9359",2008,7,"2008-07-23","AQUE",2,40,"O",70,148,31,NA
"9360",2008,7,"2008-07-23","AQUE",2,40,"O",6,24,31,NA
"9361",2008,7,"2008-07-23","AQUE",2,40,"O",4,23,31,NA
"9362",2008,7,"2008-07-23","AQUE",2,40,"O",7,32,31,NA
"9363",2008,7,"2008-07-23","AQUE",2,40,"O",7,25,31,NA
"9365",2008,7,"2008-07-23","AQUE",2,40,"O",6,35,31,NA
"9366",2008,7,"2008-07-23","AQUE",2,40,"O",4,26,31,NA
"9368",2008,7,"2008-07-23","AQUE",3,20,"I",7,21,70,NA
"9371",2008,7,"2008-07-23","AQUE",3,20,"I",6,44,70,NA
"9372",2008,7,"2008-07-23","AQUE",3,20,"I",7,23,70,NA
"9373",2008,7,"2008-07-23","AQUE",3,20,"O",48,68,70,NA
"9379",2008,7,"2008-07-23","AQUE",3,20,"O",5,30,70,NA
"9380",2008,7,"2008-07-23","AQUE",3,20,"O",4,21,70,NA
"9381",2008,7,"2008-07-23","AQUE",3,20,"O",50,82,70,NA
"9382",2008,7,"2008-07-23","AQUE",3,40,"I",22,63,70,NA
"9387",2008,7,"2008-07-23","AQUE",4,20,"I",38,60,70,NA
"9390",2008,7,"2008-07-23","AQUE",4,20,"O",84,126,70,"4 plants sharing common holdfast"
"9391",2008,7,"2008-07-23","AQUE",4,40,"I",19,40,70,NA
"9392",2008,7,"2008-07-23","AQUE",4,40,"I",19,50,70,NA
"9394",2008,7,"2008-07-23","AQUE",4,40,"I",14,48,70,NA
"9395",2008,7,"2008-07-23","AQUE",4,40,"I",5,28,70,NA
"9396",2008,7,"2008-07-23","AQUE",4,40,"O",28,67,70,NA
"9397",2008,7,"2008-07-23","AQUE",4,40,"O",18,48,70,NA
"9398",2008,7,"2008-07-23","AQUE",4,40,"O",22,53,70,NA
"9399",2008,7,"2008-07-23","AQUE",4,40,"O",24,65,70,NA
"9400",2008,7,"2008-07-23","AQUE",4,40,"O",10,32,70,NA
"9402",2008,7,"2008-07-23","AQUE",5,20,"O",18,60,70,NA
"9403",2008,7,"2008-07-23","AQUE",5,20,"O",58,122,70,NA
"9404",2008,7,"2008-07-23","AQUE",5,40,"I",40,79,70,NA
"9405",2008,7,"2008-07-23","AQUE",5,40,"I",28,45,70,NA
"9407",2008,7,"2008-07-23","AQUE",5,40,"O",18,64,70,NA
"9408",2008,7,"2008-07-23","AQUE",5,40,"O",39,44,70,NA
"9409",2008,7,"2008-07-23","AQUE",5,40,"O",22,46,70,NA
"9411",2008,7,"2008-07-23","AQUE",6,20,"O",276,295,68,NA
"9413",2008,7,"2008-07-23","AQUE",6,40,"O",105,225,68,"2 plants sharing common holdfast"
"9417",2008,7,"2008-07-29","BULL",1,20,"I",4,22,68,NA
"9418",2008,7,"2008-07-29","BULL",1,20,"I",14,100,68,NA
"9419",2008,7,"2008-07-29","BULL",1,20,"I",28,70,68,NA
"9420",2008,7,"2008-07-29","BULL",1,20,"I",3,35,68,NA
"9421",2008,7,"2008-07-29","BULL",1,20,"I",36,58,68,NA
"9423",2008,7,"2008-07-29","BULL",1,20,"O",17,95,68,"2 plants sharing common holdfast"
"9426",2008,7,"2008-07-29","BULL",1,20,"O",13,25,68,NA
"9427",2008,7,"2008-07-29","BULL",1,20,"O",3,30,68,NA
"9428",2008,7,"2008-07-29","BULL",1,20,"O",7,32,68,NA
"9429",2008,7,"2008-07-29","BULL",1,20,"O",50,105,68,NA
"9439",2008,7,"2008-07-29","BULL",1,40,"I",3,28,68,NA
"9441",2008,7,"2008-07-29","BULL",1,40,"O",4,25,68,NA
"9442",2008,7,"2008-07-29","BULL",1,40,"O",12,34,68,"2 plants sharing common holdfast"
"9444",2008,7,"2008-07-29","BULL",3,20,"I",15,45,68,NA
"9445",2008,7,"2008-07-29","BULL",3,20,"I",54,153,68,NA
"9446",2008,7,"2008-07-29","BULL",3,20,"I",42,172,68,NA
"9447",2008,7,"2008-07-29","BULL",3,20,"O",49,102,68,NA
"9448",2008,7,"2008-07-29","BULL",3,20,"O",38,125,68,NA
"9449",2008,7,"2008-07-29","BULL",3,20,"O",60,176,68,"2 plants sharing common holdfast"
"9450",2008,7,"2008-07-29","BULL",3,40,"I",32,147,68,NA
"9461",2008,7,"2008-07-29","BULL",6,20,"O",128,129,70,NA
"9463",2008,7,"2008-07-29","BULL",6,40,"I",20,73,70,NA
"9466",2008,7,"2008-07-25","CARP",1,20,"I",10,20,70,NA
"9493",2008,7,"2008-07-25","CARP",1,20,"I",38,28,70,NA
"9495",2008,7,"2008-07-25","CARP",1,20,"I",8,27,70,NA
"9496",2008,7,"2008-07-25","CARP",1,20,"I",42,40,70,NA
"9525",2008,7,"2008-07-25","CARP",1,20,"I",18,21,70,NA
"9528",2008,7,"2008-07-25","CARP",1,20,"I",30,36,70,NA
"9535",2008,7,"2008-07-25","CARP",1,20,"I",22,24,70,NA
"9548",2008,7,"2008-07-25","CARP",1,20,"I",28,29,70,NA
"9649",2008,7,"2008-07-25","CARP",1,40,"I",20,26,70,NA
"9653",2008,7,"2008-07-25","CARP",1,40,"I",19,36,70,NA
"9675",2008,7,"2008-07-25","CARP",1,40,"I",18,28,70,NA
"9678",2008,7,"2008-07-25","CARP",1,40,"O",48,48,70,NA
"9709",2008,7,"2008-07-25","CARP",1,40,"O",12,25,70,NA
"9724",2008,7,"2008-07-25","CARP",1,40,"O",19,35,70,NA
"9732",2008,7,"2008-07-25","CARP",1,40,"O",9,30,70,NA
"9743",2008,7,"2008-07-25","CARP",1,40,"O",12,30,70,NA
"9745",2008,7,"2008-07-25","CARP",1,40,"O",13,25,70,NA
"9772",2008,7,"2008-07-25","CARP",2,20,"I",22,43,70,NA
"9773",2008,7,"2008-07-25","CARP",2,20,"I",50,62,70,NA
"9774",2008,7,"2008-07-25","CARP",2,20,"I",52,42,70,NA
"9775",2008,7,"2008-07-25","CARP",2,20,"I",59,65,70,NA
"9776",2008,7,"2008-07-25","CARP",2,20,"I",8,26,70,NA
"9777",2008,7,"2008-07-25","CARP",2,20,"I",38,65,70,NA
"9778",2008,7,"2008-07-25","CARP",2,20,"O",12,45,70,NA
"9779",2008,7,"2008-07-25","CARP",2,20,"O",18,55,70,NA
"9780",2008,7,"2008-07-25","CARP",2,20,"O",50,53,70,NA
"9781",2008,7,"2008-07-25","CARP",2,20,"O",58,74,70,NA
"9782",2008,7,"2008-07-25","CARP",2,20,"O",52,71,70,NA
"9783",2008,7,"2008-07-25","CARP",2,20,"O",11,30,70,NA
"9784",2008,7,"2008-07-25","CARP",2,20,"O",18,55,70,NA
"9785",2008,7,"2008-07-25","CARP",2,20,"O",42,48,70,NA
"9786",2008,7,"2008-07-25","CARP",2,20,"O",28,45,70,NA
"9787",2008,7,"2008-07-25","CARP",2,20,"O",25,37,70,NA
"9788",2008,7,"2008-07-25","CARP",2,20,"O",230,95,70,"4 plants sharing common holdfast"
"9789",2008,7,"2008-07-25","CARP",2,20,"O",10,25,70,NA
"9790",2008,7,"2008-07-25","CARP",2,40,"I",28,65,70,NA
"9791",2008,7,"2008-07-25","CARP",2,40,"I",32,58,70,NA
"9792",2008,7,"2008-07-25","CARP",2,40,"I",18,37,70,NA
"9793",2008,7,"2008-07-25","CARP",2,40,"I",48,52,70,NA
"9794",2008,7,"2008-07-25","CARP",2,40,"I",30,32,70,NA
"9795",2008,7,"2008-07-25","CARP",2,40,"I",41,62,70,NA
"9796",2008,7,"2008-07-25","CARP",2,40,"I",10,32,70,NA
"9797",2008,7,"2008-07-25","CARP",2,40,"I",13,42,70,NA
"9798",2008,7,"2008-07-25","CARP",2,40,"I",35,80,70,NA
"9799",2008,7,"2008-07-25","CARP",2,40,"I",67,112,70,NA
"9800",2008,7,"2008-07-25","CARP",2,40,"I",28,50,70,NA
"9802",2008,7,"2008-07-25","CARP",2,40,"I",40,56,70,NA
"9803",2008,7,"2008-07-25","CARP",2,40,"I",14,23,70,NA
"9804",2008,7,"2008-07-25","CARP",2,40,"O",82,83,70,NA
"9805",2008,7,"2008-07-25","CARP",2,40,"O",58,66,70,NA
"9806",2008,7,"2008-07-25","CARP",2,40,"O",3,37,70,NA
"9807",2008,7,"2008-07-25","CARP",2,40,"O",94,110,70,NA
"9808",2008,7,"2008-07-25","CARP",2,40,"O",33,42,70,NA
"9809",2008,7,"2008-07-25","CARP",2,40,"O",18,60,70,NA
"9810",2008,7,"2008-07-25","CARP",2,40,"O",24,58,70,NA
"9811",2008,7,"2008-07-25","CARP",2,40,"O",70,78,70,NA
"9812",2008,7,"2008-07-25","CARP",2,40,"O",20,48,70,NA
"9813",2008,7,"2008-07-25","CARP",2,40,"O",25,46,70,NA
"9859",2008,7,"2008-07-24","CARP",3,40,"I",5,21,1,"2 plants sharing common holdfast"
"9860",2008,7,"2008-07-24","CARP",3,40,"I",7,25,1,"2 plants sharing common holdfast"
"9865",2008,7,"2008-07-24","CARP",3,40,"I",4,23,1,NA
"9866",2008,7,"2008-07-24","CARP",3,40,"I",8,30,1,"2 plants sharing common holdfast"
"9869",2008,7,"2008-07-24","CARP",3,40,"I",8,25,1,NA
"9898",2008,7,"2008-07-24","CARP",3,40,"O",3,20,1,NA
"9899",2008,7,"2008-07-24","CARP",3,40,"O",12,40,1,"3 plants sharing common holdfast"
"9901",2008,7,"2008-07-24","CARP",3,40,"O",3,27,1,NA
"9905",2008,7,"2008-07-24","CARP",3,40,"O",7,32,1,"2 plants sharing common holdfast"
"9906",2008,7,"2008-07-24","CARP",3,40,"O",10,40,1,"2 plants sharing common holdfast"
"9919",2008,7,"2008-07-24","CARP",4,20,"I",10,29,70,NA
"9920",2008,7,"2008-07-24","CARP",4,20,"I",12,20,70,NA
"9922",2008,7,"2008-07-24","CARP",4,20,"I",12,20,70,NA
"9968",2008,7,"2008-07-24","CARP",4,20,"I",18,24,70,NA
"9992",2008,7,"2008-07-24","CARP",4,20,"I",20,26,70,NA
"10133",2008,7,"2008-07-24","CARP",4,40,"I",25,28,70,NA
"10160",2008,7,"2008-07-24","CARP",4,40,"I",10,21,70,NA
"10231",2008,7,"2008-07-24","CARP",4,40,"O",12,25,70,NA
"10234",2008,7,"2008-07-24","CARP",4,40,"O",14,25,70,NA
"10235",2008,7,"2008-07-24","CARP",4,40,"O",38,33,70,NA
"10244",2008,7,"2008-07-24","CARP",4,40,"O",20,41,70,NA
"10312",2008,7,"2008-07-25","CARP",5,20,"I",7,25,68,NA
"10313",2008,7,"2008-07-25","CARP",5,20,"I",4,20,68,"2 plants sharing common holdfast"
"10314",2008,7,"2008-07-25","CARP",5,20,"I",8,22,68,"3 plants sharing common holdfast"
"10315",2008,7,"2008-07-25","CARP",5,20,"I",52,50,68,"2 plants sharing common holdfast"
"10316",2008,7,"2008-07-25","CARP",5,20,"I",20,35,68,"4 plants sharing common holdfast"
"10325",2008,7,"2008-07-25","CARP",5,20,"I",6,23,68,NA
"10326",2008,7,"2008-07-25","CARP",5,20,"I",11,28,68,"2 plants sharing common holdfast"
"10327",2008,7,"2008-07-25","CARP",5,20,"I",7,22,68,NA
"10328",2008,7,"2008-07-25","CARP",5,20,"I",9,30,68,"2 plants sharing common holdfast"
"10329",2008,7,"2008-07-25","CARP",5,20,"I",7,24,68,NA
"10330",2008,7,"2008-07-25","CARP",5,20,"I",24,35,68,"4 plants sharing common holdfast"
"10331",2008,7,"2008-07-25","CARP",5,20,"I",7,30,68,NA
"10332",2008,7,"2008-07-25","CARP",5,20,"I",15,36,68,"2 plants sharing common holdfast"
"10333",2008,7,"2008-07-25","CARP",5,20,"I",4,35,68,NA
"10334",2008,7,"2008-07-25","CARP",5,20,"I",15,32,68,"3 plants sharing common holdfast"
"10336",2008,7,"2008-07-25","CARP",5,20,"I",8,20,68,"2 plants sharing common holdfast"
"10337",2008,7,"2008-07-25","CARP",5,20,"I",5,24,68,NA
"10341",2008,7,"2008-07-25","CARP",5,20,"I",7,25,68,NA
"10342",2008,7,"2008-07-25","CARP",5,20,"I",10,20,68,NA
"10343",2008,7,"2008-07-25","CARP",5,20,"I",10,20,68,NA
"10344",2008,7,"2008-07-25","CARP",5,20,"I",13,30,68,NA
"10345",2008,7,"2008-07-25","CARP",5,20,"I",10,26,68,NA
"10346",2008,7,"2008-07-25","CARP",5,20,"I",10,26,68,NA
"10360",2008,7,"2008-07-25","CARP",5,20,"O",6,22,1,NA
"10361",2008,7,"2008-07-25","CARP",5,20,"O",4,28,1,NA
"10362",2008,7,"2008-07-25","CARP",5,20,"O",14,27,1,NA
"10366",2008,7,"2008-07-25","CARP",5,20,"O",12,29,1,NA
"10375",2008,7,"2008-07-25","CARP",5,20,"O",17,31,1,NA
"10383",2008,7,"2008-07-25","CARP",5,20,"O",7,20,1,NA
"10386",2008,7,"2008-07-25","CARP",5,20,"O",8,20,1,NA
"10403",2008,7,"2008-07-25","CARP",5,40,"I",9,24,68,NA
"10467",2008,7,"2008-07-25","CARP",5,40,"I",6,25,68,NA
"10468",2008,7,"2008-07-25","CARP",5,40,"I",14,20,68,"3 plants sharing common holdfast"
"10475",2008,7,"2008-07-25","CARP",5,40,"I",21,40,68,"2 plants sharing common holdfast"
"10477",2008,7,"2008-07-25","CARP",5,40,"I",16,20,68,NA
"10478",2008,7,"2008-07-25","CARP",5,40,"I",14,20,68,"4 plants sharing common holdfast"
"10601",2008,7,"2008-07-25","CARP",5,40,"O",23,25,31,NA
"10602",2008,7,"2008-07-25","CARP",5,40,"O",12,21,31,NA
"10603",2008,7,"2008-07-25","CARP",5,40,"O",14,21,31,NA
"10604",2008,7,"2008-07-25","CARP",5,40,"O",65,150,31,"3 plants sharing common holdfast"
"10606",2008,7,"2008-07-25","CARP",5,40,"O",18,22,31,"3 plants sharing common holdfast"
"10608",2008,7,"2008-07-25","CARP",5,40,"O",15,21,31,NA
"10612",2008,7,"2008-07-25","CARP",5,40,"O",8,24,31,NA
"10614",2008,7,"2008-07-25","CARP",5,40,"O",5,42,31,NA
"10615",2008,7,"2008-07-25","CARP",5,40,"O",17,30,31,NA
"10625",2008,7,"2008-07-25","CARP",5,40,"O",8,23,1,NA
"10697",2008,7,"2008-07-25","CARP",8,20,"I",50,40,68,"2 plants sharing common holdfast"
"10700",2008,7,"2008-07-25","CARP",8,20,"I",10,25,68,NA
"10701",2008,7,"2008-07-25","CARP",8,20,"I",20,28,68,NA
"10702",2008,7,"2008-07-25","CARP",8,20,"I",30,44,68,"3 plants sharing common holdfast"
"10703",2008,7,"2008-07-25","CARP",8,20,"I",9,28,68,NA
"10704",2008,7,"2008-07-25","CARP",8,20,"I",7,30,68,NA
"10705",2008,7,"2008-07-25","CARP",8,20,"I",1,25,68,NA
"10706",2008,7,"2008-07-25","CARP",8,20,"I",21,34,68,"3 plants sharing common holdfast"
"10707",2008,7,"2008-07-25","CARP",8,20,"I",6,30,68,NA
"10708",2008,7,"2008-07-25","CARP",8,20,"I",6,24,68,NA
"10709",2008,7,"2008-07-25","CARP",8,20,"I",31,28,68,"2 plants sharing common holdfast"
"10710",2008,7,"2008-07-25","CARP",8,20,"I",9,24,68,NA
"10712",2008,7,"2008-07-25","CARP",8,20,"I",17,40,68,NA
"10713",2008,7,"2008-07-25","CARP",8,20,"I",13,25,68,NA
"10750",2008,7,"2008-07-25","CARP",8,20,"O",15,30,1,NA
"10761",2008,7,"2008-07-25","CARP",8,20,"O",7,26,1,NA
"10790",2008,7,"2008-07-25","CARP",8,40,"I",18,33,68,"3 plants sharing common holdfast"
"10819",2008,7,"2008-07-25","CARP",8,40,"I",13,34,68,"3 plants sharing common holdfast"
"10906",2008,7,"2008-07-25","CARP",8,40,"O",20,77,31,NA
"10914",2008,7,"2008-07-22","GOLB",1,20,"O",3,34,70,NA
"10915",2008,7,"2008-07-22","GOLB",1,20,"O",25,36,70,NA
"10919",2008,7,"2008-07-22","GOLB",1,40,"I",18,22,70,NA
"10921",2008,7,"2008-07-22","GOLB",1,40,"I",4,23,70,NA
"10932",2008,7,"2008-07-22","GOLB",1,40,"O",6,23,70,NA
"10934",2008,7,"2008-07-22","GOLB",1,40,"O",48,46,70,NA
"10943",2008,7,"2008-07-22","GOLB",2,20,"I",5,32,68,NA
"10944",2008,7,"2008-07-22","GOLB",2,20,"I",15,35,68,NA
"10949",2008,7,"2008-07-22","GOLB",2,20,"O",9,47,68,NA
"10951",2008,7,"2008-07-22","GOLB",2,40,"I",4,24,68,NA
"10952",2008,7,"2008-07-22","GOLB",2,40,"I",5,32,68,NA
"10953",2008,7,"2008-07-22","GOLB",2,40,"I",8,22,68,NA
"10954",2008,7,"2008-07-22","GOLB",2,40,"I",4,26,68,NA
"10955",2008,7,"2008-07-22","GOLB",2,40,"I",51,54,68,"2 plants sharing common holdfast"
"10958",2008,7,"2008-07-22","GOLB",2,40,"I",7,23,68,NA
"10960",2008,7,"2008-07-22","GOLB",2,40,"I",17,24,68,NA
"10961",2008,7,"2008-07-22","GOLB",2,40,"I",6,52,68,NA
"10965",2008,7,"2008-07-22","GOLB",2,40,"I",6,21,68,NA
"10966",2008,7,"2008-07-22","GOLB",2,40,"I",24,38,68,NA
"10970",2008,7,"2008-07-22","GOLB",2,40,"O",54,103,68,NA
"10973",2008,7,"2008-07-22","GOLB",2,40,"O",22,58,68,"3 plants sharing common holdfast"
"10976",2008,7,"2008-07-22","GOLB",2,40,"O",7,28,68,NA
"10980",2008,7,"2008-07-22","IVEE",1,20,"I",118,112,70,NA
"10983",2008,7,"2008-07-22","IVEE",1,40,"I",132,111,70,NA
"10984",2008,7,"2008-07-22","IVEE",1,40,"I",50,65,70,NA
"10988",2008,7,"2008-07-22","IVEE",2,20,"I",17,72,68,NA
"10989",2008,7,"2008-07-22","IVEE",2,20,"I",18,89,68,NA
"10990",2008,7,"2008-07-22","IVEE",2,20,"I",41,81,68,"2 plants sharing common holdfast"
"10991",2008,7,"2008-07-22","IVEE",2,20,"O",44,166,68,NA
"10992",2008,7,"2008-07-22","IVEE",2,20,"O",56,132,68,NA
"10993",2008,7,"2008-07-22","IVEE",2,20,"O",42,69,68,NA
"10994",2008,7,"2008-07-22","IVEE",2,40,"I",112,125,68,NA
"10995",2008,7,"2008-07-22","IVEE",2,40,"I",8,51,68,NA
"10997",2008,7,"2008-07-22","IVEE",2,40,"O",25,84,68,NA
"10998",2008,7,"2008-07-22","IVEE",2,40,"O",76,129,68,NA
"10999",2008,7,"2008-07-31","MOHK",1,20,"I",20,32,68,"4 plants sharing common holdfast"
"11031",2008,7,"2008-07-31","MOHK",1,20,"I",6,36,68,NA
"11033",2008,7,"2008-07-31","MOHK",1,20,"I",19,42,68,"2 plants sharing common holdfast"
"11034",2008,7,"2008-07-31","MOHK",1,20,"I",32,60,68,"2 plants sharing common holdfast"
"11035",2008,7,"2008-07-31","MOHK",1,20,"I",4,39,68,NA
"11036",2008,7,"2008-07-31","MOHK",1,20,"I",7,32,68,NA
"11037",2008,7,"2008-07-31","MOHK",1,20,"I",14,25,68,NA
"11038",2008,7,"2008-07-31","MOHK",1,20,"O",34,50,68,NA
"11049",2008,7,"2008-07-31","MOHK",1,20,"O",14,32,68,NA
"11053",2008,7,"2008-07-31","MOHK",1,20,"O",16,42,68,NA
"11054",2008,7,"2008-07-31","MOHK",1,20,"O",9,40,68,NA
"11055",2008,7,"2008-07-31","MOHK",1,20,"O",14,38,68,NA
"11056",2008,7,"2008-07-31","MOHK",1,20,"O",7,28,68,NA
"11060",2008,7,"2008-07-31","MOHK",1,20,"O",23,44,68,NA
"11061",2008,7,"2008-07-31","MOHK",1,20,"O",12,30,68,NA
"11062",2008,7,"2008-07-31","MOHK",1,20,"O",14,40,68,NA
"11064",2008,7,"2008-07-31","MOHK",1,20,"O",16,45,68,NA
"11065",2008,7,"2008-07-31","MOHK",1,40,"I",7,23,68,NA
"11087",2008,7,"2008-07-31","MOHK",1,40,"I",17,35,68,NA
"11088",2008,7,"2008-07-31","MOHK",1,40,"I",15,50,68,NA
"11089",2008,7,"2008-07-31","MOHK",1,40,"I",4,30,68,NA
"11090",2008,7,"2008-07-31","MOHK",1,40,"I",6,24,68,NA
"11091",2008,7,"2008-07-31","MOHK",1,40,"I",14,42,68,"2 plants sharing common holdfast"
"11092",2008,7,"2008-07-31","MOHK",1,40,"I",14,39,68,NA
"11093",2008,7,"2008-07-31","MOHK",1,40,"I",13,70,68,NA
"11094",2008,7,"2008-07-31","MOHK",1,40,"I",10,47,68,NA
"11095",2008,7,"2008-07-31","MOHK",1,40,"I",4,38,68,NA
"11096",2008,7,"2008-07-31","MOHK",1,40,"I",7,32,68,NA
"11097",2008,7,"2008-07-31","MOHK",1,40,"I",26,72,68,"2 plants sharing common holdfast"
"11098",2008,7,"2008-07-31","MOHK",1,40,"I",22,75,68,NA
"11099",2008,7,"2008-07-31","MOHK",1,40,"O",23,35,68,NA
"11100",2008,7,"2008-07-31","MOHK",1,40,"O",13,45,68,NA
"11101",2008,7,"2008-07-31","MOHK",1,40,"O",38,95,68,NA
"11108",2008,7,"2008-07-31","MOHK",1,40,"O",27,30,68,NA
"11109",2008,7,"2008-07-31","MOHK",1,40,"O",6,25,68,NA
"11110",2008,7,"2008-07-31","MOHK",1,40,"O",21,35,68,NA
"11112",2008,7,"2008-07-31","MOHK",1,40,"O",55,70,68,NA
"11113",2008,7,"2008-07-31","MOHK",2,20,"I",1,20,19,NA
"11114",2008,7,"2008-07-31","MOHK",2,20,"I",52,85,19,NA
"11115",2008,7,"2008-07-31","MOHK",2,20,"I",7,25,19,NA
"11116",2008,7,"2008-07-31","MOHK",2,20,"I",35,40,19,NA
"11134",2008,7,"2008-07-31","MOHK",2,20,"I",8,25,19,NA
"11147",2008,7,"2008-07-31","MOHK",2,20,"O",30,60,19,"2 plants sharing common holdfast"
"11148",2008,7,"2008-07-31","MOHK",2,20,"O",23,50,19,NA
"11149",2008,7,"2008-07-31","MOHK",2,20,"O",40,85,19,NA
"11150",2008,7,"2008-07-31","MOHK",2,20,"O",8,25,19,NA
"11151",2008,7,"2008-07-31","MOHK",2,20,"O",23,40,19,NA
"11152",2008,7,"2008-07-31","MOHK",2,20,"O",38,50,19,NA
"11153",2008,7,"2008-07-31","MOHK",2,20,"O",9,20,19,NA
"11154",2008,7,"2008-07-31","MOHK",2,20,"O",14,35,19,"2 plants sharing common holdfast"
"11155",2008,7,"2008-07-31","MOHK",2,20,"O",9,20,19,"2 plants sharing common holdfast"
"11156",2008,7,"2008-07-31","MOHK",2,20,"O",11,30,19,NA
"11160",2008,7,"2008-07-31","MOHK",2,40,"I",101,85,19,NA
"11161",2008,7,"2008-07-31","MOHK",2,40,"I",15,60,19,NA
"11162",2008,7,"2008-07-31","MOHK",2,40,"I",19,25,19,NA
"11163",2008,7,"2008-07-31","MOHK",2,40,"I",8,30,19,NA
"11164",2008,7,"2008-07-31","MOHK",2,40,"I",8,30,19,NA
"11165",2008,7,"2008-07-31","MOHK",2,40,"O",8,40,19,NA
"11166",2008,7,"2008-07-31","MOHK",2,40,"O",3,20,19,NA
"11168",2008,7,"2008-07-31","MOHK",2,40,"O",4,25,19,NA
"11169",2008,7,"2008-07-31","MOHK",2,40,"O",2,25,19,NA
"11170",2008,7,"2008-07-31","MOHK",2,40,"O",8,30,19,NA
"11171",2008,7,"2008-07-31","MOHK",2,40,"O",10,40,19,NA
"11172",2008,8,"2008-08-01","NAPL",1,20,"I",7,30,19,NA
"11173",2008,8,"2008-08-01","NAPL",1,20,"I",2,30,19,NA
"11175",2008,8,"2008-08-01","NAPL",1,20,"I",4,25,19,NA
"11176",2008,8,"2008-08-01","NAPL",1,20,"O",8,30,19,NA
"11177",2008,8,"2008-08-01","NAPL",1,20,"O",10,20,19,NA
"11178",2008,8,"2008-08-01","NAPL",1,20,"O",15,35,19,NA
"11179",2008,8,"2008-08-01","NAPL",1,20,"O",7,20,19,NA
"11180",2008,8,"2008-08-01","NAPL",1,20,"O",23,30,19,NA
"11181",2008,8,"2008-08-01","NAPL",1,20,"O",8,25,19,NA
"11182",2008,8,"2008-08-01","NAPL",1,20,"O",6,30,19,NA
"11183",2008,8,"2008-08-01","NAPL",1,20,"O",6,30,19,NA
"11184",2008,8,"2008-08-01","NAPL",1,20,"O",8,30,19,NA
"11185",2008,8,"2008-08-01","NAPL",1,40,"I",3,20,19,NA
"11186",2008,8,"2008-08-01","NAPL",1,40,"I",13,45,19,NA
"11190",2008,8,"2008-08-01","NAPL",1,40,"I",15,35,19,NA
"11191",2008,8,"2008-08-01","NAPL",1,40,"I",4,25,19,NA
"11194",2008,8,"2008-08-01","NAPL",1,40,"I",3,25,19,NA
"11196",2008,8,"2008-08-01","NAPL",1,40,"I",4,25,19,NA
"11197",2008,8,"2008-08-01","NAPL",1,40,"I",9,35,19,NA
"11198",2008,8,"2008-08-01","NAPL",1,40,"O",11,30,19,NA
"11199",2008,8,"2008-08-01","NAPL",1,40,"O",15,35,19,NA
"11200",2008,8,"2008-08-01","NAPL",1,40,"O",6,25,19,NA
"11201",2008,8,"2008-08-01","NAPL",1,40,"O",9,35,19,NA
"11202",2008,8,"2008-08-01","NAPL",1,40,"O",12,35,19,NA
"11203",2008,8,"2008-08-01","NAPL",1,40,"O",14,30,19,NA
"11204",2008,8,"2008-08-01","NAPL",1,40,"O",5,20,19,NA
"11206",2008,8,"2008-08-01","NAPL",1,40,"O",3,20,19,NA
"11207",2008,8,"2008-08-01","NAPL",1,40,"O",9,30,19,NA
"11208",2008,8,"2008-08-01","NAPL",1,40,"O",13,35,19,NA
"11209",2008,8,"2008-08-01","NAPL",1,40,"O",10,40,19,NA
"11210",2008,8,"2008-08-01","NAPL",1,40,"O",5,20,19,NA
"11211",2008,8,"2008-08-01","NAPL",1,40,"O",25,45,19,NA
"11213",2008,8,"2008-08-01","NAPL",2,NA,"I",7,20,19,NA
"11214",2008,8,"2008-08-01","NAPL",2,NA,"I",4,30,19,NA
"11215",2008,8,"2008-08-01","NAPL",2,NA,"I",11,30,19,NA
"11216",2008,8,"2008-08-01","NAPL",2,NA,"I",7,20,19,NA
"11217",2008,8,"2008-08-01","NAPL",2,NA,"I",32,30,19,NA
"11218",2008,8,"2008-08-01","NAPL",2,NA,"I",6,30,19,NA
"11219",2008,8,"2008-08-01","NAPL",2,NA,"I",7,30,19,NA
"11222",2008,8,"2008-08-01","NAPL",2,20,"I",13,30,19,NA
"11223",2008,8,"2008-08-01","NAPL",2,20,"I",10,35,19,NA
"11224",2008,8,"2008-08-01","NAPL",2,20,"I",8,25,19,NA
"11225",2008,8,"2008-08-01","NAPL",2,20,"I",10,25,19,NA
"11226",2008,8,"2008-08-01","NAPL",2,20,"I",6,35,19,NA
"11227",2008,8,"2008-08-01","NAPL",2,20,"I",11,25,19,NA
"11228",2008,8,"2008-08-01","NAPL",2,20,"I",7,35,19,NA
"11229",2008,8,"2008-08-01","NAPL",2,20,"I",10,25,19,NA
"11231",2008,8,"2008-08-01","NAPL",2,20,"O",2,20,19,NA
"11232",2008,8,"2008-08-01","NAPL",2,20,"O",3,25,19,NA
"11233",2008,8,"2008-08-01","NAPL",2,20,"O",15,30,19,NA
"11234",2008,8,"2008-08-01","NAPL",2,20,"O",16,40,19,NA
"11235",2008,8,"2008-08-01","NAPL",2,20,"O",7,45,19,NA
"11237",2008,8,"2008-08-01","NAPL",2,40,"O",8,30,19,NA
"11238",2008,8,"2008-08-01","NAPL",2,40,"O",8,30,19,NA
"11239",2008,8,"2008-08-01","NAPL",2,40,"O",10,35,19,NA
"11240",2008,8,"2008-08-01","NAPL",2,40,"O",4,30,19,NA
"11241",2008,8,"2008-08-01","NAPL",2,40,"O",10,30,19,NA
